id_pdc_itinerance,etat_pdc,occupation_pdc,horodatage,etat_prise_type_2,etat_prise_type_combo_ccs,etat_prise_type_chademo,etat_prise_type_ef
FRCPIE65897751,en_service,occupe,2025-06-06T14:30:43Z,,,,
FRCPIE65897752,en_service,libre,2025-06-05T19:24:27Z,,,,
FRCPIE65898451,en_service,libre,2025-06-05T19:24:27Z,,,,
FRCPIE65898452,en_service,libre,2025-06-05T19:24:28Z,,,,
FRCPIE65899351,hors_service,inconnu,2025-06-05T19:24:28Z,,,,
FRCPIE65899352,inconnu,inconnu,2025-06-05T19:24:28Z,,,,
FRCPIE65900151,en_service,libre,2025-06-05T19:24:28Z,,,,
FRCPIE65900152,en_service,libre,2025-06-05T19:24:28Z,,,,
FRCPIE65900251,hors_service,inconnu,2025-06-05T19:24:28Z,,,,
FRCPIE65900252,hors_service,inconnu,2025-06-05T19:24:28Z,,,,
FRCPIE65901951,en_service,libre,2025-06-06T13:07:14Z,,,,
FRCPIE65901952,en_service,libre,2025-06-05T19:24:28Z,,,,
FRCPIE65910951,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE65911051,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE65911151,en_service,libre,2025-06-05T21:00:07Z,,,,
FRCPIE65911251,hors_service,inconnu,2025-06-05T19:29:54Z,,,,
FRCPIE65911351,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE65911451,en_service,libre,2025-06-06T16:24:46Z,,,,
FRCPIE65911651,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE65916751,en_service,libre,2025-06-06T14:14:43Z,,,,
FRCPIE65916752,en_service,libre,2025-06-06T11:13:12Z,,,,
FRCPIE65916851,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65916852,en_service,libre,2025-06-06T07:44:35Z,,,,
FRFR1EFRCPIE65934251,inconnu,inconnu,2025-05-13T02:33:21Z,,,,
FRFR1EFRCPIE65934252,inconnu,inconnu,2025-05-13T02:33:21Z,,,,
FRCPIE65934951,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65934952,en_service,libre,2025-06-06T10:06:48Z,,,,
FRCPIE65935451,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65935452,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65939351,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65939352,en_service,occupe,2025-06-06T16:45:27Z,,,,
FRCPIE65939451,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65939452,en_service,occupe,2025-06-06T16:26:18Z,,,,
FRCPIE65941451,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65941452,en_service,libre,2025-06-05T19:24:29Z,,,,
FRCPIE65947651,hors_service,inconnu,2025-06-05T19:24:30Z,,,,
FRCPIE65947652,hors_service,inconnu,2025-06-05T19:24:30Z,,,,
FRCPIE65951951,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65951952,en_service,libre,2025-06-06T15:51:26Z,,,,
FRCPIE65957751,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65957752,en_service,libre,2025-06-06T11:59:57Z,,,,
FRCPIE65959751,inconnu,inconnu,2025-06-05T19:24:30Z,,,,
FRCPIE65959752,inconnu,inconnu,2025-06-05T19:24:30Z,,,,
FRCPIE65959951,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65959952,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65960351,en_service,libre,2025-06-06T11:45:24Z,,,,
FRCPIE65960352,en_service,libre,2025-06-06T11:51:03Z,,,,
FRCPIE65965251,en_service,libre,2025-06-06T10:26:10Z,,,,
FRCPIE65965252,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65968251,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65968252,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65968351,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65968352,en_service,libre,2025-06-05T19:24:30Z,,,,
FRCPIE65969251,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65969252,hors_service,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65990951,en_service,libre,2025-06-06T10:50:11Z,,,,
FRCPIE65990952,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65992751,hors_service,inconnu,2025-06-06T10:56:03Z,,,,
FRCPIE65992752,inconnu,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65994551,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65994552,hors_service,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65994751,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65994752,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65995151,en_service,occupe,2025-06-05T19:24:31Z,,,,
FRCPIE65995152,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65995351,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65995352,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65995651,hors_service,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65995652,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65993651,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65993652,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65993951,hors_service,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65993952,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65993151,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65993152,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65994051,hors_service,inconnu,2025-06-05T19:24:31Z,,,,
FRCPIE65994052,en_service,libre,2025-06-05T19:24:31Z,,,,
FRCPIE65998851,en_service,libre,2025-06-06T15:42:47Z,,,,
FRCPIE65998852,en_service,occupe,2025-06-06T12:11:34Z,,,,
FRCPIE65999651,hors_service,inconnu,2025-06-05T19:24:32Z,,,,
FRCPIE65999652,en_service,libre,2025-06-05T19:24:32Z,,,,
FRCPIE65999851,hors_service,inconnu,2025-06-05T19:24:32Z,,,,
FRCPIE65999852,hors_service,inconnu,2025-06-05T19:24:32Z,,,,
FRCPIE66000251,en_service,libre,2025-06-05T19:24:32Z,,,,
FRCPIE66000252,en_service,libre,2025-06-06T10:40:21Z,,,,
FRCPIE66002651,hors_service,inconnu,2025-06-05T19:24:33Z,,,,
FRCPIE66002652,hors_service,inconnu,2025-06-05T19:24:33Z,,,,
FRCPIE66002951,en_service,libre,2025-06-05T19:24:33Z,,,,
FRCPIE66002952,en_service,libre,2025-06-06T10:39:51Z,,,,
FRCPIE66003851,en_service,libre,2025-06-05T19:24:33Z,,,,
FRCPIE66003852,en_service,libre,2025-06-06T10:24:19Z,,,,
FRCPIE66009751,en_service,libre,2025-06-05T19:24:33Z,,,,
FRCPIE66009752,en_service,libre,2025-06-05T19:24:33Z,,,,
FRCPIE66013951,hors_service,inconnu,2025-06-05T19:24:33Z,,,,
FRCPIE66013952,hors_service,inconnu,2025-06-05T19:24:33Z,,,,
FRCPIE66017751,en_service,occupe,2025-06-06T16:24:12Z,,,,
FRCPIE66017752,en_service,libre,2025-06-06T11:25:58Z,,,,
FRCPIE66021451,en_service,libre,2025-06-05T19:24:34Z,,,,
FRCPIE66021452,en_service,libre,2025-06-05T19:24:34Z,,,,
FRCPIE66025451,en_service,libre,2025-06-05T19:24:34Z,,,,
FRCPIE66025452,en_service,libre,2025-06-05T19:24:34Z,,,,
FRCPIE66029451,inconnu,inconnu,2025-06-05T19:24:35Z,,,,
FRCPIE66029452,inconnu,inconnu,2025-06-05T19:24:35Z,,,,
FRCPIE66035951,en_service,libre,2025-06-05T19:24:35Z,,,,
FRCPIE66035952,en_service,libre,2025-06-06T16:29:56Z,,,,
FRCPIE66037151,en_service,libre,2025-06-05T19:24:35Z,,,,
FRCPIE66037152,en_service,libre,2025-06-05T19:24:35Z,,,,
FRCPIE66037651,inconnu,inconnu,2025-06-06T10:22:03Z,,,,
FRCPIE66037652,inconnu,inconnu,2025-06-06T10:22:03Z,,,,
FRCPIE66040251,en_service,libre,2025-06-06T08:25:38Z,,,,
FRCPIE66040252,en_service,libre,2025-06-05T19:24:35Z,,,,
FRCPIE66045451,en_service,libre,2025-06-05T19:24:35Z,,,,
FRCPIE66045452,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66045551,hors_service,inconnu,2025-06-05T19:24:36Z,,,,
FRCPIE66045552,hors_service,inconnu,2025-06-05T19:24:36Z,,,,
FRCPIE66048051,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66048052,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66048751,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66048752,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66050351,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66050352,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66051751,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66051752,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66052052,en_service,libre,2025-06-05T19:52:19Z,,,,
FRCPIE66052051,en_service,libre,2025-06-05T19:24:36Z,,,,
FRCPIE66059451,en_service,libre,2025-06-06T10:11:51Z,,,,
FRCPIE66059452,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66066451,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66066452,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66066651,inconnu,inconnu,2025-06-05T19:24:37Z,,,,
FRCPIE66066652,inconnu,inconnu,2025-06-05T19:24:37Z,,,,
FRCPIE66066751,hors_service,inconnu,2025-06-05T19:24:37Z,,,,
FRCPIE66066752,hors_service,inconnu,2025-06-05T19:24:37Z,,,,
FRCPIE66067451,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66067951,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66067952,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66068351,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66068352,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66068751,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66068752,en_service,occupe,2025-06-06T16:59:11Z,,,,
FRCPIE66198451,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66198452,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66069051,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66069052,en_service,libre,2025-06-05T19:24:37Z,,,,
FRCPIE66072651,inconnu,inconnu,2025-06-05T20:02:01Z,,,,
FRCPIE66072652,inconnu,inconnu,2025-06-05T20:02:01Z,,,,
FRCPIE66073851,en_service,libre,2025-06-05T19:24:38Z,,,,
FRCPIE66073852,en_service,libre,2025-06-05T19:24:38Z,,,,
FRCPIE66075752,hors_service,inconnu,2025-06-05T19:24:38Z,,,,
FRCPIE66075751,hors_service,inconnu,2025-06-05T19:24:38Z,,,,
FRCPIE66076451,en_service,libre,2025-06-05T19:24:38Z,,,,
FRCPIE66076452,en_service,libre,2025-06-05T19:24:38Z,,,,
FRCPIE66080851,en_service,libre,2025-06-06T11:33:09Z,,,,
FRCPIE66080852,en_service,libre,2025-06-06T09:19:03Z,,,,
FRCPIE66081851,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66081852,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66083251,en_service,libre,2025-06-06T08:25:35Z,,,,
FRCPIE66083351,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE66083451,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE69534851,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE66083151,en_service,libre,2025-06-05T19:29:54Z,,,,
FRCPIE66086551,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66086552,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66087951,inconnu,inconnu,2025-06-05T19:24:39Z,,,,
FRCPIE66087952,inconnu,inconnu,2025-06-05T19:24:39Z,,,,
FRCPIE66088051,en_service,libre,2025-06-06T14:34:11Z,,,,
FRCPIE66088052,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66088451,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66088452,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66088851,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66088852,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66090351,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66090352,en_service,libre,2025-06-05T19:24:39Z,,,,
FRCPIE66090451,hors_service,inconnu,2025-06-06T13:13:11Z,,,,
FRCPIE66090452,hors_service,inconnu,2025-06-05T19:24:39Z,,,,
FRCPIE66091351,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66091352,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66091551,en_service,libre,2025-06-06T09:27:19Z,,,,
FRCPIE66091552,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66091451,en_service,libre,2025-06-06T14:06:28Z,,,,
FRCPIE66091452,en_service,libre,2025-06-06T16:27:16Z,,,,
FRCPIE66091751,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66091752,en_service,libre,2025-06-06T15:15:51Z,,,,
FRCPIE66091851,en_service,libre,2025-06-06T15:42:58Z,,,,
FRCPIE66091951,en_service,libre,2025-06-06T16:22:11Z,,,,
FRCPIE66094651,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66094652,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66094751,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66094752,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66095051,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66095052,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66095351,en_service,libre,2025-06-06T06:57:12Z,,,,
FRCPIE66095352,en_service,libre,2025-06-06T15:00:16Z,,,,
FRCPIE66103351,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66103352,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66104151,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66104152,en_service,libre,2025-06-05T19:24:40Z,,,,
FRCPIE66103851,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66103852,en_service,libre,2025-06-06T11:03:21Z,,,,
FRCPIE66103551,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66103552,en_service,libre,2025-06-06T11:52:33Z,,,,
FRCPIE66103751,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66103752,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66120851,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66120852,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66125151,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66125152,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66126251,en_service,libre,2025-06-06T12:01:05Z,,,,
FRCPIE66126252,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66126452,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66126451,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66126952,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66127051,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66127052,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66126951,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66130451,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66130452,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66653451,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66653452,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66138251,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66138252,hors_service,inconnu,2025-06-05T19:24:41Z,,,,
FRCPIE66141251,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66141252,en_service,libre,2025-06-05T19:24:41Z,,,,
FRCPIE66153251,en_service,libre,2025-06-05T19:24:42Z,,,,
FRCPIE66186951,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66186952,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66238451,en_service,libre,2025-06-06T10:26:11Z,,,,
FRCPIE66238452,en_service,libre,2025-06-06T10:26:12Z,,,,
FRCPIE66238551,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66238552,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66238651,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66238652,en_service,libre,2025-06-05T19:24:43Z,,,,
FRCPIE66192251,en_service,libre,2025-06-05T19:27:50Z,,,,
FRCPIE66192252,en_service,libre,2025-06-05T19:27:50Z,,,,
FRCPIE66196751,hors_service,inconnu,2025-06-05T19:24:44Z,,,,
FRCPIE66196752,hors_service,inconnu,2025-06-05T19:24:44Z,,,,
FRCPIE66206851,inconnu,inconnu,2025-06-05T19:24:44Z,,,,
FRCPIE66206852,inconnu,inconnu,2025-06-05T19:24:44Z,,,,
FRCPIE66208151,en_service,libre,2025-06-05T19:24:44Z,,,,
FRCPIE66208152,en_service,libre,2025-06-05T19:24:44Z,,,,
FRCPIE66208451,en_service,libre,2025-06-06T10:56:50Z,,,,
FRCPIE66208452,en_service,libre,2025-06-05T19:24:44Z,,,,
FRCPIE66210552,en_service,libre,2025-06-06T12:29:52Z,,,,
FRCPIE66210651,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66210652,en_service,libre,2025-06-06T12:28:06Z,,,,
FRCPIE66210551,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66219251,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66219252,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66234751,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66234752,en_service,libre,2025-06-05T19:24:45Z,,,,
FRCPIE66236351,en_service,libre,2025-06-05T19:24:46Z,,,,
FRCPIE66236352,hors_service,inconnu,2025-06-05T19:24:46Z,,,,
FRCPIE66248851,en_service,libre,2025-06-05T19:24:47Z,,,,
FRCPIE66248852,en_service,libre,2025-06-05T19:24:47Z,,,,
FRCPIE66262151,en_service,libre,2025-06-06T10:16:04Z,,,,
FRCPIE66262152,en_service,libre,2025-06-06T10:16:04Z,,,,
FRCPIE66262051,en_service,libre,2025-06-06T06:59:40Z,,,,
FRCPIE66262052,en_service,libre,2025-06-06T06:59:40Z,,,,
FRCPIE66279851,hors_service,inconnu,2025-06-05T19:24:49Z,,,,
FRCPIE66279852,hors_service,inconnu,2025-06-05T19:24:49Z,,,,
FRCPIE66288851,en_service,libre,2025-06-05T19:24:49Z,,,,
FRCPIE66288852,en_service,libre,2025-06-05T19:24:49Z,,,,
FRCPIE66291751,en_service,libre,2025-06-05T19:24:49Z,,,,
FRCPIE66291752,hors_service,inconnu,2025-06-05T19:24:49Z,,,,
FRCPIE66294551,en_service,libre,2025-06-05T19:24:49Z,,,,
FRCPIE66294552,en_service,libre,2025-06-05T19:24:49Z,,,,
FRCPIE66304251,en_service,libre,2025-06-05T19:24:50Z,,,,
FRCPIE66304252,en_service,libre,2025-06-05T19:24:50Z,,,,
FRCPIE66304851,en_service,occupe,2025-06-06T16:46:49Z,,,,
FRCPIE66304852,en_service,libre,2025-06-06T12:06:18Z,,,,
FRCPIE66304952,en_service,libre,2025-06-06T10:08:30Z,,,,
FRCPIE66304951,en_service,libre,2025-06-06T10:15:04Z,,,,
FRCPIE66316551,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66316552,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66317451,en_service,libre,2025-06-06T16:31:35Z,,,,
FRCPIE66315451,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66315452,en_service,occupe,2025-06-06T16:11:30Z,,,,
FRCPIE66320451,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66320452,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66323651,inconnu,inconnu,2025-06-05T19:24:51Z,,,,
FRCPIE66323652,inconnu,inconnu,2025-06-05T19:24:51Z,,,,
FRCPIE66337551,en_service,libre,2025-06-05T19:26:50Z,,,,
FRCPIE66337451,inconnu,inconnu,2025-06-05T19:26:50Z,,,,
FRCPIE66348451,hors_service,inconnu,2025-06-05T19:24:51Z,,,,
FRCPIE66348452,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66348751,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66348752,en_service,libre,2025-06-05T19:24:51Z,,,,
FRCPIE66357051,inconnu,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66357052,inconnu,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66373851,hors_service,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66373852,hors_service,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66376151,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66376152,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66380051,inconnu,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66380052,inconnu,inconnu,2025-06-05T19:24:52Z,,,,
FRCPIE66395551,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66395552,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66405551,en_service,libre,2025-06-06T14:25:22Z,,,,
FRCPIE66411151,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66411152,en_service,libre,2025-06-05T19:24:52Z,,,,
FRCPIE66380351,en_service,libre,2025-06-06T16:34:45Z,,,,
FRCPIE66380451,en_service,libre,2025-06-06T16:07:55Z,,,,
FRCPIE66105251,en_service,libre,2025-06-06T11:36:56Z,,,,
FRCPIE66105252,en_service,libre,2025-06-05T19:25:33Z,,,,
FRCPIE66425651,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66425652,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66426151,en_service,libre,2025-06-05T19:24:56Z,,,,
FRCPIE66426152,en_service,libre,2025-06-05T19:24:56Z,,,,
FRCPIE66426051,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66426052,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66426251,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66426252,hors_service,inconnu,2025-06-05T19:24:56Z,,,,
FRCPIE66394551,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE66394552,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE66394951,hors_service,inconnu,2025-06-05T19:24:57Z,,,,
FRCPIE66394952,hors_service,inconnu,2025-06-05T19:24:57Z,,,,
FRCPIE66395051,en_service,libre,2025-06-06T10:31:39Z,,,,
FRCPIE66395052,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE66441951,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE66441952,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE65800051,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE65800052,en_service,libre,2025-06-05T19:24:57Z,,,,
FRCPIE66438151,en_service,libre,2025-06-05T19:24:58Z,,,,
FRCPIE66438152,en_service,libre,2025-06-05T19:24:58Z,,,,
FRCPIE66302851,inconnu,inconnu,2025-06-06T07:28:04Z,,,,
FRCPIE66302852,inconnu,inconnu,2025-06-06T07:28:04Z,,,,
FRCPIE66386251,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66386252,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66386351,en_service,occupe,2025-06-06T15:42:30Z,,,,
FRCPIE66386352,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66430151,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66430152,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66430251,en_service,libre,2025-06-06T11:36:37Z,,,,
FRCPIE66430252,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66472051,en_service,libre,2025-06-05T19:25:01Z,,,,
FRCPIE66472052,en_service,libre,2025-06-05T19:25:01Z,,,,
FRCPIE66083751,inconnu,inconnu,2025-06-06T05:58:02Z,,,,
FRCPIE66083752,inconnu,inconnu,2025-06-06T05:58:02Z,,,,
FRCPIE66031651,en_service,libre,2025-06-05T19:25:02Z,,,,
FRCPIE66031652,en_service,libre,2025-06-06T14:36:05Z,,,,
FRCPIE66492551,inconnu,inconnu,2025-06-05T19:25:02Z,,,,
FRCPIE66492552,inconnu,inconnu,2025-06-05T19:25:02Z,,,,
FRCPIE66435751,hors_service,inconnu,2025-06-05T19:25:03Z,,,,
FRCPIE66435752,hors_service,inconnu,2025-06-05T19:25:03Z,,,,
FRCPIE66485151,hors_service,inconnu,2025-06-06T13:38:16Z,,,,
FRCPIE66485152,hors_service,inconnu,2025-06-06T13:38:16Z,,,,
FRCPIE66527551,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66527552,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE68375152,en_service,libre,2025-06-05T19:28:27Z,,,,
FRCPIE68367251,en_service,libre,2025-06-05T19:28:27Z,,,,
FRCPIE68367252,en_service,libre,2025-06-06T06:31:00Z,,,,
FRCPIE68375151,en_service,libre,2025-06-05T19:28:27Z,,,,
FRCPIE66501452,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66501451,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66544151,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66544152,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66545851,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66545852,en_service,libre,2025-06-06T11:02:56Z,,,,
FRCPIE66546851,en_service,libre,2025-06-06T15:45:55Z,,,,
FRCPIE66546852,en_service,libre,2025-06-06T13:14:28Z,,,,
FRCPIE66546751,en_service,occupe,2025-06-06T05:34:51Z,,,,
FRCPIE66546752,en_service,libre,2025-06-05T19:25:05Z,,,,
FRCPIE66519551,en_service,libre,2025-06-05T19:25:07Z,,,,
FRCPIE66519552,en_service,libre,2025-06-05T19:25:07Z,,,,
FRCPIE66519651,en_service,libre,2025-06-05T19:25:07Z,,,,
FRCPIE66519652,en_service,libre,2025-06-05T19:25:07Z,,,,
FRCPIE66445551,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66445552,en_service,libre,2025-06-06T10:22:59Z,,,,
FRCPIE66445651,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66445652,en_service,libre,2025-06-06T14:58:49Z,,,,
FRCPIE66446351,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66446352,en_service,libre,2025-06-06T10:27:22Z,,,,
FRCPIE66446451,en_service,libre,2025-06-05T19:25:08Z,,,,
FRCPIE66446452,en_service,libre,2025-06-06T07:21:12Z,,,,
FRCPIE66175151,en_service,libre,2025-06-05T19:25:12Z,,,,
FRCPIE66175152,en_service,libre,2025-06-05T19:25:12Z,,,,
FRCPIE66591451,inconnu,inconnu,2025-06-05T19:25:13Z,,,,
FRCPIE66591452,inconnu,inconnu,2025-06-05T19:25:13Z,,,,
